Bot Name,Util,one,Log Analysis,Calculation2,Calculation3,Calculation1,Category,City (group),City,Country,Bot Owner,Discount,Number of Records (copy),Number of Records,Date,Postal Code,Process Name,Product ID,Product Name,Profit,Quantity,Region,Row ID,Sales,Schedule 1,Schedule,Ship Date,State,Status,Sub-Category
JB-15925,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Dublin,India,Joni Blumstein,0.2,2,1,24-12-2015,43017,CA-2015-169397,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",8.2302,6,East,221,22.704,3,3,27-12-2015,Ohio,Active,13
JB-15925,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Dublin,India,Joni Blumstein,0.7,2,1,24-12-2015,43017,CA-2015-169397,OFF-BI-10002852,Ibico Standard Transparent Covers,-13.8432,4,East,222,19.776,3,3,27-12-2015,Ohio,Active,4
JB-15925,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Dublin,India,Joni Blumstein,0.2,2,1,24-12-2015,43017,CA-2015-169397,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",19.0848,4,East,223,72.704,3,3,27-12-2015,Ohio,Active,10
JB-15925,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Dublin,India,Joni Blumstein,0.7,2,1,24-12-2015,43017,CA-2015-169397,TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,-383.9904,4,East,224,479.988,3,3,27-12-2015,Ohio,Active,12
JB-15925,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Dublin,India,Joni Blumstein,0.2,2,1,24-12-2015,43017,CA-2015-169397,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,2.7168,2,East,225,27.168,3,3,27-12-2015,Ohio,Active,3
VD-21670,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Columbia,United States,Valerie Dominguez,0.2,2,1,28-02-2015,38401,US-2015-145436,FUR-CH-10004860,Global Low Back Tilter Chair,-28.2744,2,South,229,161.568,4,4,04-03-2015,Tennessee,Active,6
VD-21670,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Columbia,United States,Valerie Dominguez,0.2,2,1,28-02-2015,38401,US-2015-145436,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",43.8408,8,South,230,389.696,4,4,04-03-2015,Tennessee,Active,6
DB-13120,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Santa Clara,United States,David Bremer,0,2,1,12-11-2017,95051,CA-2017-160514,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),4.752,2,West,237,10.56,4,4,16-11-2017,California,Inactive,13
DW-13480,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Lakeville,France,Dianna Wilson,0,2,1,01-06-2014,55044,CA-2014-131926,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,580.5394,7,Central,245,2001.86,5,5,06-06-2014,Minnesota,Active,6
DW-13480,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Lakeville,France,Dianna Wilson,0,2,1,01-06-2014,55044,CA-2014-131926,OFF-ST-10002276,Safco Steel Mobile File Cart,41.68,2,Central,246,166.72,5,5,06-06-2014,Minnesota,Active,15
DW-13480,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Lakeville,France,Dianna Wilson,0,2,1,01-06-2014,55044,CA-2014-131926,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",23.94,6,Central,247,47.88,5,5,06-06-2014,Minnesota,Active,13
DW-13480,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Lakeville,France,Dianna Wilson,0,2,1,01-06-2014,55044,CA-2014-131926,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,496.0725,5,Central,248,1503.25,5,5,06-06-2014,Minnesota,Active,2
DW-13480,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Lakeville,France,Dianna Wilson,0,2,1,01-06-2014,55044,CA-2014-131926,OFF-PA-10000061,Xerox 205,12.4416,4,Central,249,25.92,5,5,06-06-2014,Minnesota,Active,13
LH-17155,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",San Francisco,France,Logan Haushalter,0.2,2,1,10-12-2016,94109,CA-2016-154739,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",28.1372,2,West,250,321.568,5,5,15-12-2016,California,Active,6
DL-13315,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",New York City,India,Delfina Latchford,0,2,1,10-12-2016,10024,CA-2016-146941,OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",22.5624,6,East,253,80.58,3,3,13-12-2016,New York,Active,15
DL-13315,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",New York City,India,Delfina Latchford,0,2,1,10-12-2016,10024,CA-2016-146941,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,162.864,4,East,254,361.92,3,3,13-12-2016,New York,Active,8
CC-12670,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",New York City,France,Craig Carreira,0,2,1,01-12-2017,10009,CA-2017-163139,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,6.9258,3,East,259,20.37,2,2,03-12-2017,New York,Active,1
CC-12670,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",New York City,France,Craig Carreira,0,2,1,01-12-2017,10009,CA-2017-163139,OFF-ST-10002790,Safco Industrial Shelving,6.646500000,3,East,260,221.55,2,2,03-12-2017,New York,Active,15
CC-12670,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",New York City,France,Craig Carreira,0.2,2,1,01-12-2017,10009,CA-2017-163139,OFF-BI-10003460,Acco 3-Hole Punch,6.132,5,East,261,17.52,2,2,03-12-2017,New York,Active,4
Dl-13600,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Pasadena,United States,Dorris liebe,0.8,2,1,08-06-2017,77506,US-2017-155299,OFF-AP-10002203,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,-4.466,2,Central,262,1.624,4,4,12-06-2017,Texas,Inactive,2
AH-10210,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Brentwood,United States,Alan Hwang,0,2,1,10-11-2015,94513,CA-2015-155040,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,35.156,2,West,266,79.9,5,5,15-11-2015,California,Active,1
CB-12535,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Chapel Hill,United States,Claudia Bergmann,0.2,2,1,16-06-2017,27514,CA-2017-136826,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",4.7304,3,South,267,14.016,4,4,20-06-2017,North Carolina,Inactive,3
CA-12310,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Cincinnati,United States,Christine Abelman,0.2,2,1,09-12-2017,45231,US-2017-145366,OFF-ST-10004180,Safco Commercial Shelving,-7.4416,1,East,269,37.208,4,4,13-12-2017,Ohio,Inactive,15
CA-12310,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Cincinnati,United States,Christine Abelman,0.2,2,1,09-12-2017,45231,US-2017-145366,OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",21.591,3,East,270,57.576,4,4,13-12-2017,Ohio,Inactive,8
HA-14920,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",San Francisco,India,Helen Andreada,0,2,1,30-07-2015,94109,CA-2015-155334,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,92.3692,7,West,272,209.93,1,1,31-07-2015,California,Active,1
HA-14920,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",San Francisco,India,Helen Andreada,0,2,1,30-07-2015,94109,CA-2015-155334,FUR-FU-10003274,Regeneration Desk Collection,2.3232,3,West,273,5.28,1,1,31-07-2015,California,Active,10
HA-14920,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",San Francisco,India,Helen Andreada,0.2,2,1,30-07-2015,94109,CA-2015-155334,OFF-BI-10002557,Presstex Flexible Ring Binders,4.095,3,West,274,10.92,1,1,31-07-2015,California,Active,4
BB-10990,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Inglewood,India,Barry Blumstein,0,2,1,16-09-2017,90301,CA-2017-118136,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.0572,2,West,275,8.82,1,1,17-09-2017,California,Inactive,13
BB-10990,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Inglewood,India,Barry Blumstein,0,2,1,16-09-2017,90301,CA-2017-118136,OFF-AR-10001427,Newell 330,1.5548,1,West,276,5.98,1,1,17-09-2017,California,Inactive,3
JO-15280,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Jas O'Carroll,0.2,2,1,02-11-2015,90004,CA-2015-130890,FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",51.942,5,West,283,1038.84,4,4,06-11-2015,California,Active,17
TB-21520,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Portland,United States,Tracy Blumstein,0.2,2,1,26-09-2015,97206,CA-2015-130883,OFF-PA-10000474,Easy-staple paper,47.844,5,West,284,141.76,6,6,02-10-2015,Oregon,Active,13
TB-21520,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Portland,United States,Tracy Blumstein,0.2,2,1,26-09-2015,97206,CA-2015-130883,TEC-AC-10001956,Microsoft Arc Touch Mouse,47.96,5,West,285,239.8,6,6,02-10-2015,Oregon,Active,1
TB-21520,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Portland,United States,Tracy Blumstein,0.2,2,1,26-09-2015,97206,CA-2015-130883,OFF-PA-10004100,Xerox 216,10.8864,6,West,286,31.104,6,6,02-10-2015,Oregon,Active,13
AH-10195,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Tamarac,France,Alan Haines,0.7,2,1,18-12-2016,33319,CA-2016-112697,OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,-169.372,7,South,287,254.058,2,2,20-12-2016,Florida,Inactive,4
AH-10195,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Tamarac,France,Alan Haines,0.2,2,1,18-12-2016,33319,CA-2016-112697,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",24.316,2,South,288,194.528,2,2,20-12-2016,Florida,Inactive,2
AH-10195,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Tamarac,France,Alan Haines,0.2,2,1,18-12-2016,33319,CA-2016-112697,OFF-SU-10000646,Premier Automatic Letter Opener,-204.3145,5,South,289,961.48,2,2,20-12-2016,Florida,Inactive,16
JD-15895,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Belleville,United States,Jonathan Doherty,0,2,1,28-10-2016,07109,CA-2016-142545,OFF-PA-10002105,Xerox 223,15.552,5,East,299,32.4,6,6,03-11-2016,New Jersey,Inactive,13
JD-15895,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Belleville,United States,Jonathan Doherty,0,2,1,28-10-2016,07109,CA-2016-142545,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",10.824800000,8,East,300,1082.48,6,6,03-11-2016,New Jersey,Inactive,15
JD-15895,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Belleville,United States,Jonathan Doherty,0,2,1,28-10-2016,07109,CA-2016-142545,OFF-PA-10004243,Xerox 1939,27.3168,3,East,301,56.91,6,6,03-11-2016,New Jersey,Inactive,13
JD-15895,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Belleville,United States,Jonathan Doherty,0,2,1,28-10-2016,07109,CA-2016-142545,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",38.024,4,East,302,77.6,6,6,03-11-2016,New Jersey,Inactive,10
JD-15895,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Belleville,United States,Jonathan Doherty,0,2,1,28-10-2016,07109,CA-2016-142545,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,6.5688,1,East,303,14.28,6,6,03-11-2016,New Jersey,Inactive,4
JH-15910,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Chicago,United States,Jonathan Howell,0.5,2,1,19-11-2017,60623,US-2017-152380,FUR-TA-10002533,BPI Conference Tables,-131.445,3,Central,304,219.075,4,4,23-11-2017,Illinois,Active,17
BP-11185,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Arvada,France,Ben Peterman,0.2,2,1,12-09-2016,80004,CA-2016-142902,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,3.5948,4,West,310,15.136,2,2,14-09-2016,Colorado,Inactive,10
BP-11185,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Arvada,France,Ben Peterman,0.2,2,1,12-09-2016,80004,CA-2016-142902,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,52.5114,2,West,311,466.768,2,2,14-09-2016,Colorado,Inactive,6
BP-11185,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Arvada,France,Ben Peterman,0.2,2,1,12-09-2016,80004,CA-2016-142902,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",1.7136,1,West,312,15.232,2,2,14-09-2016,Colorado,Inactive,10
BP-11185,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Arvada,France,Ben Peterman,0.2,2,1,12-09-2016,80004,CA-2016-142902,OFF-LA-10000634,Avery 509,2.0358,3,West,313,6.264,2,2,14-09-2016,Colorado,Inactive,11
FA-14230,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Long Beach,United States,Frank Atkinson,0,2,1,19-09-2014,90805,CA-2014-156601,OFF-FA-10000624,OIC Binder Clips,3.58,2,West,323,7.16,5,5,24-09-2014,California,Inactive,9
DJ-13510,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Murfreesboro,France,Don Jones,0.2,2,1,03-11-2017,37130,CA-2017-153339,FUR-FU-10001967,Telescoping Adjustable Floor Lamp,0.999500000,1,South,326,15.992,2,2,05-11-2017,Tennessee,Inactive,10
PO-18850,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,India,Patrick O'Brill,0.4,2,1,30-08-2016,19143,US-2016-141544,TEC-PH-10003645,Aastra 57i VoIP phone,-67.8762,3,East,327,290.898,2,2,01-09-2016,Pennsylvania,Active,14
PO-18850,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,India,Patrick O'Brill,0.2,2,1,30-08-2016,19143,US-2016-141544,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",3.389,2,East,328,54.224,2,2,01-09-2016,Pennsylvania,Active,15
PO-18850,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,India,Patrick O'Brill,0.3,2,1,30-08-2016,19143,US-2016-141544,FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,-258.5016,4,East,329,786.744,2,2,01-09-2016,Pennsylvania,Active,6
PO-18850,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,India,Patrick O'Brill,0.2,2,1,30-08-2016,19143,US-2016-141544,OFF-LA-10001074,Round Specialty Laser Printer Labels,33.831,10,East,330,100.24,2,2,01-09-2016,Pennsylvania,Active,11
PO-18850,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,India,Patrick O'Brill,0.7,2,1,30-08-2016,19143,US-2016-141544,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,-27.6936,6,East,331,37.764,2,2,01-09-2016,Pennsylvania,Active,4
JL-15850,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,France,John Lucas,0.4,2,1,25-04-2016,19134,US-2016-150147,TEC-PH-10004614,AT&T 841000 Phone,-20.7,2,East,332,82.8,4,4,29-04-2016,Pennsylvania,Active,14
JL-15850,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,France,John Lucas,0.7,2,1,25-04-2016,19134,US-2016-150147,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,-13.816,2,East,333,20.724,4,4,29-04-2016,Pennsylvania,Active,4
JL-15850,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,France,John Lucas,0.7,2,1,25-04-2016,19134,US-2016-150147,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,-3.4272,3,East,334,4.896,4,4,29-04-2016,Pennsylvania,Active,4
DB-13615,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,France,Doug Bickford,0.2,2,1,01-09-2015,90045,CA-2015-137946,OFF-BI-10001922,Storex Dura Pro Binders,1.6038,1,West,335,4.752,3,3,04-09-2015,California,Active,4
DB-13615,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,France,Doug Bickford,0.2,2,1,01-09-2015,90045,CA-2015-137946,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,335.9944,2,West,336,959.984,3,3,04-09-2015,California,Active,7
DB-13615,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,France,Doug Bickford,0.2,2,1,01-09-2015,90045,CA-2015-137946,OFF-BI-10004140,Avery Non-Stick Binders,4.49,4,West,337,14.368,3,3,04-09-2015,California,Active,4
AC-10420,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",San Francisco,United States,Alyssa Crouse,0.2,2,1,12-07-2014,94122,CA-2014-129924,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,2.7956,2,West,338,7.712,5,5,17-07-2014,California,Inactive,4
AC-10420,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",San Francisco,United States,Alyssa Crouse,0.2,2,1,12-07-2014,94122,CA-2014-129924,FUR-TA-10004575,Hon 5100 Series Wood Tables,-17.458800000,3,West,339,698.352,5,5,17-07-2014,California,Inactive,17
JD-15895,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,France,Jonathan Doherty,0.2,2,1,13-04-2014,19140,CA-2014-122336,OFF-AR-10000122,Newell 314,1.116,4,East,341,17.856,4,4,17-04-2014,Pennsylvania,Inactive,3
JD-15895,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,France,Jonathan Doherty,0.7,2,1,13-04-2014,19140,CA-2014-122336,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,-407.976,10,East,342,509.97,4,4,17-04-2014,Pennsylvania,Inactive,4
JD-15895,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,France,Jonathan Doherty,0.2,2,1,13-04-2014,19140,CA-2014-122336,OFF-FA-10002780,Staples,10.0724,13,East,343,30.992,4,4,17-04-2014,Pennsylvania,Inactive,9
JD-15895,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,France,Jonathan Doherty,0.4,2,1,13-04-2014,19140,CA-2014-122336,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",8.391600000,12,East,344,71.928,4,4,17-04-2014,Pennsylvania,Inactive,14
CC-12550,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",San Francisco,United States,Clay Cheatham,0.2,2,1,15-06-2017,94122,CA-2017-169901,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,4.7976,3,West,346,47.976,4,4,19-06-2017,California,Active,14
TD-20995,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Lowell,United States,Tamara Dahlen,0,2,1,08-07-2017,01852,CA-2017-134306,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",3.0996,3,East,347,7.56,4,4,12-07-2017,Massachusetts,Active,3
TD-20995,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Lowell,United States,Tamara Dahlen,0,2,1,08-07-2017,01852,CA-2017-134306,OFF-PA-10000249,Easy-staple paper,11.5432,2,East,348,24.56,4,4,12-07-2017,Massachusetts,Active,13
TD-20995,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Lowell,United States,Tamara Dahlen,0,2,1,08-07-2017,01852,CA-2017-134306,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",4.1472,2,East,349,12.96,4,4,12-07-2017,Massachusetts,Active,3
AB-10060,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",New York City,India,Adam Bellavance,0,2,1,01-09-2016,10009,CA-2016-129714,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,2.3086,1,East,350,6.79,2,2,03-09-2016,New York,Active,1
AB-10060,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",New York City,India,Adam Bellavance,0,2,1,01-09-2016,10009,CA-2016-129714,OFF-PA-10001970,Xerox 1881,11.5432,2,East,351,24.56,2,2,03-09-2016,New York,Active,13
AB-10060,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",New York City,India,Adam Bellavance,0.2,2,1,01-09-2016,10009,CA-2016-129714,OFF-BI-10002160,Acco Hanging Data Binders,1.0668,1,East,352,3.048,2,2,03-09-2016,New York,Active,4
AB-10060,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",New York City,India,Adam Bellavance,0,2,1,01-09-2016,10009,CA-2016-129714,OFF-PA-10001970,Xerox 1881,23.0864,4,East,353,49.12,2,2,03-09-2016,New York,Active,13
AB-10060,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",New York City,India,Adam Bellavance,0.2,2,1,01-09-2016,10009,CA-2016-129714,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,1415.4296,4,East,354,4355.168,2,2,03-09-2016,New York,Active,4
JL-15505,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",New York City,United States,Jeremy Lonsdale,0.2,2,1,08-04-2016,10035,CA-2016-138520,FUR-BO-10002268,Sauder Barrister Bookcases,-4.8588,6,East,355,388.704,5,5,13-04-2016,New York,Active,5
